date,symbol,open,high,low,close,volume
2024-01-29,TCS,1314.13,1320.06,1310.42,1311.24,824386
2024-01-30,TCS,1338.55,1355.61,1327.35,1329.7,2094866
2024-01-31,TCS,1306.48,1316.08,1294.06,1304.91,1359159
2024-02-01,TCS,1288.76,1303.94,1264.41,1287.9,2271541
2024-02-02,TCS,1322.5,1340.65,1316.74,1328.02,2340578
2024-02-05,TCS,1347.09,1357.81,1328.79,1338.9,724603
2024-02-06,TCS,1314.24,1321.9,1297.41,1306.77,2343150
2024-02-07,TCS,1305.52,1321.54,1294.57,1312.59,1008384
2024-02-08,TCS,1296.27,1298.07,1290.21,1295.23,1814053
2024-02-09,TCS,1278.55,1292.25,1269.78,1280.12,2217440
2024-02-12,TCS,1245.64,1255.25,1244.35,1254.49,1169996
2024-02-13,TCS,1284.23,1288.97,1261.9,1273.35,1078520
2024-02-14,TCS,1269.6,1279.66,1258.96,1261.52,1841016
2024-02-15,TCS,1267.14,1268.81,1248.24,1264.53,1339044
2024-02-16,TCS,1274.65,1283.13,1260.39,1265.07,745634
2024-02-19,TCS,1231.25,1248.08,1224.76,1233.82,1143433
2024-02-21,TCS,1220.59,1225.11,1204.92,1218.32,1740126
2024-02-22,TCS,1241.28,1247.16,1210.27,1232.34,1811918
2024-02-23,TCS,1199.74,1206.25,1198.31,1200.94,2187390
2024-02-26,TCS,1207.16,1207.67,1200.03,1204.74,1372614
2024-02-27,TCS,1196.51,1223.24,1196.11,1201.79,2184462
2024-02-28,TCS,1217.81,1230.66,1209.78,1213.28,948254
2024-02-29,TCS,1233.39,1233.61,1213.56,1225.68,2158178
2024-03-01,TCS,1235.44,1245.57,1234.92,1240.97,1180068
2024-03-04,TCS,1236.84,1243.39,1228.44,1241.22,793187
2024-03-05,TCS,1245.49,1255.78,1232.3,1245.42,2131116
2024-03-06,TCS,1239.76,1260.89,1230.35,1230.62,1409122
2024-03-07,TCS,1216.52,1220.97,1192.34,1219.17,2044859
2024-03-08,TCS,1231.24,1249.74,1221.93,1235.96,920579
2024-03-11,TCS,1223.2,1236.78,1219.06,1223.42,2396319
2024-03-12,TCS,1250.31,1265.4,1237.57,1242.78,2278566
2024-03-13,TCS,1252.68,1270.56,1245.0,1261.95,882408
2024-03-14,TCS,1244.55,1248.81,1239.36,1245.22,2293079
2024-03-15,TCS,1264.28,1264.79,1247.5,1255.65,2229724
2024-03-18,TCS,1238.89,1254.73,1232.76,1238.73,2257466
2024-03-19,TCS,1243.33,1245.48,1238.73,1244.75,1006665
2024-03-20,TCS,1234.31,1240.45,1219.77,1228.71,1726592
2024-03-21,TCS,1227.44,1237.82,1219.44,1234.62,2094248
2024-03-22,TCS,1250.33,1262.61,1225.57,1237.28,2123660
2024-03-25,TCS,1219.46,1220.45,1214.34,1216.25,1480873
2024-03-26,TCS,1253.94,1265.37,1243.76,1256.08,1255400
2024-03-27,TCS,1275.69,1278.69,1270.28,1274.9,2278594
2024-03-28,TCS,1241.99,1243.59,1236.75,1242.17,1563700
2024-03-29,TCS,1246.93,1256.29,1235.37,1248.54,2137910
2024-04-01,TCS,1232.13,1254.52,1225.96,1239.56,724139
2024-04-02,TCS,1278.86,1286.57,1264.44,1280.27,739562
2024-04-03,TCS,1267.74,1296.64,1256.05,1278.62,2102286
2024-04-04,TCS,1295.24,1296.73,1266.46,1286.25,1960539
2024-04-05,TCS,1274.97,1288.94,1267.14,1282.12,1031511
2024-04-08,TCS,1290.04,1309.98,1274.51,1294.73,1895125
2024-04-09,TCS,1278.27,1284.03,1272.81,1283.34,745131
2024-04-10,TCS,1269.32,1279.47,1254.32,1264.71,1377305
2024-04-11,TCS,1253.17,1254.82,1251.59,1254.39,889879
2024-04-12,TCS,1254.61,1266.43,1225.87,1245.63,630786
2024-04-15,TCS,1254.98,1261.09,1250.27,1257.85,1485199
2024-04-16,TCS,1260.28,1262.49,1247.28,1259.33,2273164
2024-04-17,TCS,1249.75,1259.65,1243.47,1250.15,2213378
2024-04-18,TCS,1239.7,1254.07,1226.24,1241.81,2217968
2024-04-19,TCS,1230.41,1231.22,1219.62,1223.57,1236973
2024-04-22,TCS,1233.4,1239.68,1214.59,1225.85,2244816
2024-04-23,TCS,1194.29,1204.71,1173.16,1186.49,708346
2024-04-24,TCS,1173.9,1188.98,1168.07,1182.09,1393395
2024-04-25,TCS,1206.55,1222.18,1190.13,1204.45,1569209
2024-04-26,TCS,1190.59,1216.92,1177.66,1197.32,2003846
2024-04-29,TCS,1177.86,1205.0,1170.21,1184.7,1534694
2024-04-30,TCS,1174.66,1186.9,1173.1,1185.37,1346975
2024-05-01,TCS,1162.2,1182.74,1161.98,1167.73,2113915
2024-05-02,TCS,1156.98,1168.54,1151.91,1153.53,2119858
2024-05-03,TCS,1174.17,1182.4,1151.66,1166.05,1710508
2024-05-06,TCS,1164.19,1170.15,1151.71,1154.16,1866346
2024-05-07,TCS,1185.25,1193.74,1171.04,1190.66,927585
2024-05-08,TCS,1197.06,1209.8,1190.49,1200.82,801316
2024-05-09,TCS,1200.12,1214.83,1194.23,1198.72,921464
2024-05-10,TCS,1187.68,1198.48,1184.19,1186.82,1027185
2024-05-13,TCS,1183.13,1188.8,1181.05,1181.85,646174
2024-05-14,TCS,1129.69,1142.24,1115.74,1139.69,1220581
2024-05-15,TCS,1142.94,1157.29,1132.06,1144.04,1686831
2024-05-16,TCS,1163.66,1163.85,1160.2,1160.29,1984501
2024-05-17,TCS,1172.37,1175.16,1167.23,1170.84,2351600
2024-05-20,TCS,1161.99,1172.23,1158.12,1162.7,663895
2024-05-21,TCS,1169.82,1178.59,1162.41,1174.1,2254005
2024-05-22,TCS,1185.47,1193.81,1168.42,1186.03,2390826
2024-05-23,TCS,1192.93,1209.12,1176.88,1183.47,1625752
2024-05-24,TCS,1192.99,1198.58,1181.02,1190.01,1971003
2024-05-27,TCS,1216.18,1222.3,1202.97,1209.82,1876105
2024-05-28,TCS,1228.71,1244.82,1213.38,1218.61,1442322
2024-05-29,TCS,1204.57,1213.53,1190.84,1211.19,1993338
2024-05-30,TCS,1215.39,1223.42,1197.43,1211.36,1615858
2024-05-31,TCS,1217.02,1222.7,1200.02,1214.25,1901668
2024-06-03,TCS,1191.31,1210.88,1176.04,1183.5,972505
2024-06-04,TCS,1184.42,1196.85,1179.81,1185.91,1492137
2024-06-05,TCS,1182.09,1186.01,1169.42,1183.45,1712433
2024-06-06,TCS,1139.32,1161.92,1130.05,1143.16,1012578
2024-06-07,TCS,1113.23,1115.35,1108.86,1112.3,1624588
2024-06-10,TCS,1143.0,1156.14,1140.98,1144.72,665573
2024-06-11,TCS,1145.57,1148.97,1138.65,1146.57,1425385
2024-06-12,TCS,1173.27,1187.04,1166.38,1171.45,810025
2024-06-13,TCS,1162.11,1173.0,1158.75,1164.47,1807152
2024-06-14,TCS,1187.67,1196.1,1184.25,1193.37,2364151
2024-06-17,TCS,1201.66,1212.62,1193.21,1204.29,2230985
2024-06-18,TCS,1187.8,1207.87,1181.65,1191.24,2271223
2024-06-19,TCS,1198.97,1199.23,1194.79,1196.6,667066
2024-06-20,TCS,1234.48,1254.36,1214.45,1227.02,1131776
2024-06-21,TCS,1272.53,1278.37,1267.02,1274.91,967812
2024-06-24,TCS,1269.65,1304.12,1267.45,1285.6,1661077
2024-06-25,TCS,1280.14,1281.08,1253.73,1276.63,1713234
2024-06-26,TCS,1258.7,1273.69,1250.98,1259.3,1855063
2024-06-27,TCS,1267.2,1276.73,1261.36,1273.42,1152949
2024-06-28,TCS,1294.28,1313.75,1285.42,1296.14,1479087
2024-07-01,TCS,1311.22,1313.21,1298.97,1299.39,673757
2024-07-02,TCS,1287.58,1317.83,1287.23,1297.51,1963363
2024-07-03,TCS,1307.06,1338.5,1306.49,1314.96,1430298
2024-07-04,TCS,1325.02,1350.73,1311.79,1325.69,1443287
2024-07-05,TCS,1313.48,1356.71,1303.51,1334.54,1390947
2024-07-08,TCS,1299.56,1303.32,1298.75,1302.83,1851290
2024-07-09,TCS,1302.54,1315.07,1290.07,1296.5,1456466
2024-07-10,TCS,1340.11,1343.76,1333.15,1336.77,1472927
2024-07-11,TCS,1339.22,1341.47,1327.4,1337.0,920734
2024-07-12,TCS,1387.88,1393.79,1384.84,1390.52,2097624
2024-07-15,TCS,1398.34,1407.2,1394.59,1399.77,753622
2024-07-16,TCS,1412.86,1424.21,1376.26,1394.04,808414
2024-07-17,TCS,1402.35,1406.02,1395.45,1401.01,2317012
2024-07-18,TCS,1424.51,1439.13,1391.2,1415.27,827027
2024-07-22,TCS,1390.64,1419.57,1379.12,1399.72,1418222
2024-07-23,TCS,1407.33,1419.55,1405.63,1405.89,1987054
2024-07-24,TCS,1399.48,1415.13,1390.3,1397.23,977054
2024-07-25,TCS,1431.64,1437.4,1429.86,1430.83,2096469
2024-07-26,TCS,1405.46,1431.94,1405.28,1421.17,1574725
2024-07-29,TCS,1421.29,1429.52,1399.69,1424.58,1001798
2024-07-30,TCS,1401.3,1408.63,1385.12,1391.44,1340984
2024-07-31,TCS,1365.54,1378.98,1350.16,1362.04,2120599
2024-08-01,TCS,1355.12,1368.37,1348.12,1360.71,1709494
2024-08-02,TCS,1347.19,1359.92,1321.16,1341.59,1984393
2024-08-05,TCS,1323.11,1342.04,1310.87,1335.92,1244834
2024-08-06,TCS,1345.2,1347.19,1339.48,1341.56,972094
2024-08-07,TCS,1356.33,1360.84,1329.14,1354.26,2230278
2024-08-08,TCS,1320.38,1324.99,1319.48,1324.72,1545449
2024-08-09,TCS,1314.38,1326.44,1313.73,1321.4,1003059
2024-08-12,TCS,1324.69,1360.54,1323.98,1336.09,2338200
2024-08-13,TCS,1320.57,1328.2,1308.55,1322.32,1682147
2024-08-14,TCS,1306.59,1315.38,1273.08,1295.64,1431170
2024-08-16,TCS,1287.23,1296.89,1276.43,1281.97,1131294
2024-08-19,TCS,1318.75,1332.59,1306.34,1316.33,2124345
2024-08-20,TCS,1323.14,1338.64,1290.8,1317.33,1986890
2024-08-21,TCS,1346.89,1361.66,1340.79,1351.18,1952896
2024-08-22,TCS,1348.44,1357.21,1340.44,1345.19,1922418
2024-08-23,TCS,1351.37,1386.67,1350.63,1371.67,1927566
2024-08-26,TCS,1337.36,1359.07,1324.73,1340.96,1219496
2024-08-27,TCS,1332.64,1347.72,1325.79,1336.17,2176395
2024-08-28,TCS,1337.88,1356.6,1333.6,1338.68,1689016
2024-08-29,TCS,1375.95,1377.87,1374.72,1377.49,2167192
2024-08-30,TCS,1392.26,1396.44,1386.05,1388.55,2070893
2024-09-02,TCS,1409.51,1420.09,1398.07,1414.3,1439281
2024-09-03,TCS,1411.61,1414.98,1398.82,1405.51,2262433
2024-09-04,TCS,1394.73,1412.98,1389.14,1396.87,1287174
2024-09-05,TCS,1432.14,1446.16,1423.44,1426.33,1121309
2024-09-06,TCS,1460.41,1461.07,1456.86,1459.99,2004066
2024-09-09,TCS,1495.59,1500.42,1484.65,1489.72,1606424
2024-09-10,TCS,1522.45,1544.15,1511.68,1519.41,2284140
2024-09-11,TCS,1502.54,1509.16,1499.48,1507.56,689653
2024-09-12,TCS,1562.26,1566.87,1557.1,1561.31,2109998
2024-09-13,TCS,1555.72,1577.36,1540.42,1566.45,2144799
2024-09-16,TCS,1599.38,1626.25,1597.73,1599.52,1628680
2024-09-17,TCS,1622.27,1622.42,1600.16,1619.75,853976
2024-09-18,TCS,1573.09,1584.83,1564.35,1575.81,1088540
2024-09-19,TCS,1526.63,1557.95,1515.05,1528.42,1178120
2024-09-20,TCS,1497.38,1509.51,1476.2,1490.58,2163381
2024-09-23,TCS,1498.71,1524.28,1470.26,1490.25,1580249
2024-09-24,TCS,1528.24,1553.44,1515.41,1518.0,2296171
2024-09-25,TCS,1508.0,1514.78,1494.85,1512.84,1247311
2024-09-26,TCS,1530.44,1545.65,1522.44,1534.24,1455616
2024-09-27,TCS,1510.48,1527.64,1500.92,1505.05,2206504
2024-09-30,TCS,1497.08,1512.04,1478.73,1490.95,826762
2024-10-01,TCS,1456.56,1477.56,1437.65,1470.46,1993840
2024-10-02,TCS,1486.04,1507.4,1465.94,1472.01,1221941
2024-10-03,TCS,1453.79,1455.2,1442.84,1445.93,1240224
2024-10-04,TCS,1434.86,1446.46,1415.9,1444.33,1452206
2024-10-07,TCS,1466.84,1481.97,1452.03,1458.88,845800
2024-10-08,TCS,1445.46,1464.66,1432.72,1448.92,1579936
2024-10-09,TCS,1427.8,1443.08,1421.34,1429.09,1884554
2024-10-10,TCS,1412.13,1425.38,1391.39,1419.5,869685
2024-10-11,TCS,1386.68,1395.42,1382.29,1392.76,1033984
2024-10-14,TCS,1367.58,1376.9,1366.46,1370.58,1989776
2024-10-15,TCS,1389.3,1409.56,1386.55,1389.03,1535666
2024-10-16,TCS,1389.25,1401.52,1370.06,1397.34,1120752
2024-10-17,TCS,1365.39,1366.42,1345.79,1366.19,2290202
2024-10-18,TCS,1355.59,1364.23,1351.48,1360.74,1570818
2024-10-21,TCS,1367.42,1380.93,1360.88,1371.37,791505
2024-10-23,TCS,1383.33,1394.61,1369.93,1389.81,2090694
2024-10-24,TCS,1400.16,1419.19,1388.83,1404.89,739718
2024-10-25,TCS,1438.97,1466.18,1413.41,1427.88,705256
2024-10-28,TCS,1415.89,1432.94,1407.19,1427.76,1088299
2024-10-29,TCS,1418.45,1446.52,1409.19,1428.17,2348147
2024-10-30,TCS,1422.5,1434.87,1407.5,1423.33,1543454
2024-10-31,TCS,1445.42,1454.86,1438.39,1449.38,788293
2024-11-01,TCS,1462.15,1472.68,1447.08,1470.23,1692925
2024-11-04,TCS,1516.37,1519.77,1505.16,1513.67,2014346
2024-11-05,TCS,1532.55,1568.33,1527.2,1541.96,2191312
2024-11-06,TCS,1522.49,1524.1,1501.33,1522.92,1000817
2024-11-07,TCS,1494.86,1504.13,1480.1,1488.17,1887799
2024-11-08,TCS,1459.9,1465.59,1448.87,1456.17,914277
2024-11-11,TCS,1433.78,1445.76,1418.31,1436.22,1664048
2024-11-12,TCS,1450.89,1458.55,1443.07,1451.24,608634
2024-11-13,TCS,1420.6,1431.65,1410.3,1419.76,2380247
2024-11-14,TCS,1378.83,1387.51,1357.74,1375.06,2011008
2024-11-15,TCS,1364.81,1374.7,1354.98,1371.72,1738903
2024-11-18,TCS,1398.68,1418.22,1384.64,1390.24,2115582
2024-11-19,TCS,1413.22,1428.0,1407.4,1408.3,724467
2024-11-20,TCS,1460.17,1466.36,1437.05,1447.08,1768104
2024-11-21,TCS,1452.48,1454.14,1430.9,1446.78,1242038
2024-11-22,TCS,1441.33,1446.41,1430.01,1434.35,1440637
2024-11-25,TCS,1406.35,1443.28,1387.67,1427.78,1041193
2024-11-26,TCS,1394.42,1404.11,1386.5,1397.88,939273
2024-11-27,TCS,1395.73,1411.02,1361.47,1383.22,1375835
2024-11-28,TCS,1414.62,1418.97,1411.59,1412.28,1262678
2024-11-29,TCS,1457.18,1472.23,1438.83,1460.89,915403
2024-12-02,TCS,1496.0,1498.7,1482.27,1491.21,2131744
2024-12-03,TCS,1498.8,1507.92,1488.61,1498.54,1470470
2024-12-04,TCS,1495.5,1501.96,1492.16,1492.9,2344906
2024-12-05,TCS,1493.13,1515.15,1486.72,1498.92,1073189
2023-01-02,NIFTY50,998.24,999.14,989.94,997.89,1403067
2023-01-03,NIFTY50,1017.02,1032.5,1016.73,1022.38,1852596
2023-01-04,NIFTY50,1032.96,1041.88,1022.35,1025.92,1647781
2023-01-05,NIFTY50,1055.33,1058.66,1050.96,1056.01,1086885
2023-01-06,NIFTY50,1049.96,1065.6,1048.58,1055.68,1841531
2023-01-09,NIFTY50,1058.92,1066.15,1057.51,1060.11,616517
2023-01-10,NIFTY50,1044.44,1049.7,1040.83,1042.57,612936
2023-01-12,NIFTY50,1010.52,1013.53,1008.57,1010.32,727380
2023-01-13,NIFTY50,1009.45,1014.87,1001.37,1003.95,890341
2023-01-16,NIFTY50,1003.51,1011.67,998.29,1005.33,2312101
2023-01-17,NIFTY50,996.28,1007.78,991.53,1000.16,1533259
2023-01-18,NIFTY50,981.61,984.15,979.17,979.18,622137
2023-01-19,NIFTY50,996.21,999.79,989.24,989.9,1018086
2023-01-20,NIFTY50,986.59,1000.87,985.35,991.4,1790630
2023-01-23,NIFTY50,984.03,1010.54,977.11,991.92,783087
2023-01-24,NIFTY50,976.83,993.25,975.7,980.01,2141630
2023-01-25,NIFTY50,1006.17,1009.66,996.6,1006.58,1123876
2023-01-26,NIFTY50,1025.71,1048.23,1017.5,1031.05,2399179
2023-01-27,NIFTY50,1037.33,1040.38,1031.76,1036.53,1458102
2023-01-30,NIFTY50,1030.49,1038.75,1017.8,1034.99,1380246
2023-01-31,NIFTY50,1044.17,1047.77,1039.14,1039.57,1768415
2023-02-01,NIFTY50,1062.19,1079.76,1057.93,1068.57,1918147
2023-02-02,NIFTY50,1112.98,1128.92,1108.92,1118.14,1013064
2023-02-03,NIFTY50,1119.11,1129.34,1109.51,1118.77,2385262
2023-02-06,NIFTY50,1115.25,1125.05,1111.33,1111.56,1670882
2023-02-07,NIFTY50,1085.1,1097.4,1075.51,1080.18,1840013
2023-02-08,NIFTY50,1126.1,1133.79,1109.61,1130.06,1604942
2023-02-09,NIFTY50,1110.7,1119.97,1109.51,1110.67,721340
2023-02-10,NIFTY50,1129.67,1145.75,1125.08,1126.71,1318128
2023-02-13,NIFTY50,1144.2,1145.24,1130.69,1136.18,1371038
2023-02-14,NIFTY50,1155.88,1170.17,1152.62,1161.14,1269536
2023-02-15,NIFTY50,1138.45,1150.27,1128.63,1145.68,1268221
2023-02-16,NIFTY50,1119.36,1121.38,1107.93,1116.75,2016577
2023-02-17,NIFTY50,1118.34,1131.31,1110.57,1119.83,1254482
2023-02-20,NIFTY50,1135.16,1137.04,1123.24,1127.65,1433982
2023-02-21,NIFTY50,1149.07,1165.24,1147.3,1149.02,659087
2023-02-22,NIFTY50,1120.57,1123.06,1113.62,1118.85,1194772
2023-02-23,NIFTY50,1106.71,1113.79,1098.66,1111.16,1229137
2023-02-24,NIFTY50,1108.36,1113.23,1104.96,1106.9,1337827
2023-02-27,NIFTY50,1090.12,1094.01,1071.25,1083.58,1015310
2023-02-28,NIFTY50,1079.74,1081.39,1074.29,1081.17,1993292
2023-03-01,NIFTY50,1088.89,1103.04,1083.83,1095.52,1611170
2023-03-02,NIFTY50,1100.09,1103.42,1089.05,1095.34,1050556
2023-03-03,NIFTY50,1069.04,1084.73,1054.93,1070.8,2024658
2023-03-06,NIFTY50,1077.37,1088.44,1058.7,1077.17,657200
2023-03-07,NIFTY50,1088.49,1099.37,1073.57,1092.5,1104419
2023-03-08,NIFTY50,1107.43,1107.66,1096.01,1102.34,765274
2023-03-09,NIFTY50,1112.53,1117.45,1105.2,1116.8,1851634
2023-03-10,NIFTY50,1085.32,1094.67,1078.32,1088.05,1034160
2023-03-13,NIFTY50,1096.47,1097.34,1080.16,1096.54,1020902
2023-03-14,NIFTY50,1106.33,1113.52,1095.22,1107.56,1871269
2023-03-15,NIFTY50,1088.88,1106.85,1084.84,1101.34,2179767
2023-03-16,NIFTY50,1103.28,1115.1,1086.59,1100.8,1058519
2023-03-17,NIFTY50,1081.25,1097.71,1072.01,1087.7,1163896
2023-03-20,NIFTY50,1111.18,1113.62,1103.41,1109.87,2016941
2023-03-21,NIFTY50,1102.74,1108.5,1083.55,1105.01,1183390
2023-03-22,NIFTY50,1088.06,1098.17,1080.0,1088.85,1819446
2023-03-23,NIFTY50,1088.4,1097.43,1080.94,1092.54,1939169
2023-03-27,NIFTY50,1088.99,1100.01,1077.97,1094.92,1700926
2023-03-28,NIFTY50,1107.82,1113.72,1090.61,1107.15,2101711
2023-03-29,NIFTY50,1093.94,1110.14,1084.22,1092.88,1815794
2023-03-30,NIFTY50,1086.87,1088.63,1073.54,1081.53,805726
2023-03-31,NIFTY50,1091.43,1093.85,1073.03,1088.62,1795616
2023-04-03,NIFTY50,1124.68,1134.04,1115.85,1128.76,2076239
2023-04-04,NIFTY50,1144.19,1148.58,1127.3,1137.68,1649963
2023-04-05,NIFTY50,1125.71,1143.64,1112.48,1113.57,1882046
2023-04-06,NIFTY50,1120.9,1122.19,1114.13,1117.03,1209542
2023-04-07,NIFTY50,1102.44,1110.4,1102.05,1103.62,1492952
2023-04-10,NIFTY50,1066.49,1075.43,1050.0,1071.8,2231394
2023-04-11,NIFTY50,1060.88,1064.98,1055.86,1060.54,1840767
2023-04-12,NIFTY50,1043.55,1063.52,1043.24,1051.23,1943195
2023-04-13,NIFTY50,1062.78,1066.92,1054.97,1058.71,1329710
2023-04-14,NIFTY50,1079.58,1086.35,1073.61,1081.78,1669460
2023-04-17,NIFTY50,1098.82,1106.68,1094.42,1102.13,650669
2023-04-18,NIFTY50,1118.24,1134.15,1098.6,1116.96,958892
2023-04-19,NIFTY50,1102.65,1117.88,1083.29,1109.69,1714175
2023-04-20,NIFTY50,1103.08,1121.63,1092.88,1112.92,2226728
2023-04-21,NIFTY50,1110.06,1121.51,1101.9,1112.65,805485
2023-04-24,NIFTY50,1145.27,1152.31,1137.55,1138.51,1310746
2023-04-25,NIFTY50,1122.18,1134.18,1109.08,1127.13,2146245
2023-04-26,NIFTY50,1122.39,1132.59,1115.94,1117.69,1404969
2023-04-27,NIFTY50,1134.57,1153.87,1133.93,1145.26,941164
2023-04-28,NIFTY50,1155.83,1169.46,1145.65,1156.37,1051676
2023-05-01,NIFTY50,1151.31,1167.14,1146.26,1148.55,1790240
2023-05-02,NIFTY50,1162.17,1165.65,1142.81,1152.06,1860112
2023-05-03,NIFTY50,1144.96,1162.47,1137.1,1155.3,745416
2023-05-04,NIFTY50,1158.73,1167.12,1150.25,1159.29,2199049
2023-05-05,NIFTY50,1169.24,1180.06,1165.1,1174.74,2175278
2023-05-08,NIFTY50,1183.78,1186.36,1177.33,1182.17,2307131
2023-05-09,NIFTY50,1175.75,1189.0,1174.4,1179.19,2326203
2023-05-10,NIFTY50,1170.57,1183.66,1162.8,1170.15,1727120
2023-05-11,NIFTY50,1134.21,1143.12,1132.85,1138.69,1903324
2023-05-12,NIFTY50,1127.92,1136.12,1127.65,1131.23,2203934
2023-05-15,NIFTY50,1154.78,1155.85,1140.21,1152.66,758168
2023-05-16,NIFTY50,1165.79,1179.01,1151.89,1157.36,613478
2023-05-17,NIFTY50,1146.82,1155.25,1140.59,1145.81,844464
2023-05-18,NIFTY50,1142.35,1161.07,1137.53,1141.84,947988
2023-05-19,NIFTY50,1123.97,1128.15,1117.34,1126.76,932251
2023-05-22,NIFTY50,1141.24,1147.03,1118.61,1132.51,981415
2023-05-23,NIFTY50,1158.51,1193.75,1150.06,1170.04,2348707
2023-05-24,NIFTY50,1192.78,1215.49,1177.31,1204.96,1582454
2023-05-25,NIFTY50,1223.92,1236.32,1216.34,1228.9,986675
2023-05-26,NIFTY50,1247.5,1251.31,1243.96,1244.97,1556682
2023-05-29,NIFTY50,1246.69,1254.15,1231.32,1241.03,953981
2023-05-30,NIFTY50,1220.42,1234.15,1200.92,1217.17,1276575
2023-05-31,NIFTY50,1222.34,1224.02,1201.61,1217.97,992863
2023-06-01,NIFTY50,1210.63,1212.28,1206.03,1209.84,701875
2023-06-02,NIFTY50,1223.61,1230.57,1215.85,1226.69,1423133
2023-06-05,NIFTY50,1223.73,1232.1,1195.73,1230.44,1928005
2023-06-06,NIFTY50,1222.3,1242.34,1210.64,1219.78,648473
2023-06-07,NIFTY50,1223.29,1244.33,1208.27,1229.3,1605425
2023-06-08,NIFTY50,1291.37,1313.2,1275.01,1288.88,1291953
2023-06-09,NIFTY50,1275.46,1291.15,1264.95,1270.97,1038865
2023-06-12,NIFTY50,1290.83,1296.12,1288.34,1295.03,2290860
2023-06-13,NIFTY50,1305.04,1318.3,1303.03,1308.17,1351012
2023-06-14,NIFTY50,1303.07,1312.89,1292.78,1306.87,1640842
2023-06-15,NIFTY50,1296.02,1311.76,1286.17,1291.83,1779297
2023-06-16,NIFTY50,1293.8,1298.08,1288.92,1293.01,848233
2023-06-19,NIFTY50,1293.79,1304.81,1288.84,1298.33,1012231
2023-06-20,NIFTY50,1316.75,1322.73,1312.13,1315.22,1065391
2023-06-21,NIFTY50,1340.71,1352.56,1313.87,1330.94,1202247
2023-06-22,NIFTY50,1340.23,1342.6,1326.33,1338.58,1606123
2023-06-23,NIFTY50,1325.42,1330.96,1315.08,1324.81,1752265
2023-06-26,NIFTY50,1329.17,1335.29,1320.16,1332.04,2217894
2023-06-27,NIFTY50,1316.56,1344.3,1315.91,1322.9,1084876
2023-06-28,NIFTY50,1301.53,1304.09,1300.37,1301.72,2104812
2023-06-29,NIFTY50,1321.55,1343.06,1315.84,1321.32,1015408
2023-06-30,NIFTY50,1305.87,1317.05,1302.09,1308.09,856821
2023-07-03,NIFTY50,1291.36,1295.88,1273.42,1284.01,1457257
2023-07-04,NIFTY50,1284.78,1296.66,1276.02,1286.48,1893530
2023-07-05,NIFTY50,1246.81,1261.1,1244.77,1248.0,2330023
2023-07-06,NIFTY50,1248.37,1261.83,1240.27,1247.37,1162508
2023-07-07,NIFTY50,1260.16,1269.31,1248.1,1257.03,1629836
2023-07-10,NIFTY50,1237.93,1253.18,1222.65,1249.25,1571966
2023-07-11,NIFTY50,1256.12,1271.07,1251.67,1254.67,2103302
2023-07-12,NIFTY50,1307.29,1320.49,1296.46,1299.4,1336003
2023-07-13,NIFTY50,1322.49,1343.61,1318.22,1330.05,609012
2023-07-14,NIFTY50,1353.15,1361.68,1333.76,1350.74,789745
2023-07-17,NIFTY50,1360.8,1384.54,1352.86,1364.45,2376125
2023-07-18,NIFTY50,1346.98,1355.17,1341.53,1353.84,1965997
2023-07-19,NIFTY50,1353.03,1360.87,1339.37,1351.45,1985613
2023-07-20,NIFTY50,1345.03,1347.94,1340.63,1345.9,1388352
2023-07-21,NIFTY50,1332.99,1350.68,1314.22,1347.09,954290
2023-07-24,NIFTY50,1346.08,1359.16,1338.63,1350.21,1468252
2023-07-25,NIFTY50,1338.6,1352.85,1316.51,1333.4,671493
2023-07-26,NIFTY50,1364.69,1376.74,1340.46,1368.87,977018
2023-07-27,NIFTY50,1341.63,1354.46,1338.16,1346.79,1503446
2023-07-28,NIFTY50,1352.52,1366.08,1346.17,1355.19,1735359
2023-07-31,NIFTY50,1375.13,1385.34,1372.15,1378.36,1159341
2023-08-01,NIFTY50,1383.16,1399.41,1354.19,1378.26,1718413
2023-08-02,NIFTY50,1358.15,1377.17,1350.54,1364.08,2278733
2023-08-03,NIFTY50,1357.21,1379.66,1340.99,1365.29,1842588
2023-08-04,NIFTY50,1411.72,1421.54,1392.02,1408.89,1981169
2023-08-07,NIFTY50,1430.4,1431.9,1411.55,1423.57,726165
2023-08-08,NIFTY50,1422.23,1426.51,1411.13,1417.49,2046554
2023-08-09,NIFTY50,1437.1,1444.81,1421.0,1431.32,1737988
2023-08-10,NIFTY50,1422.56,1428.46,1420.87,1427.33,686166
2023-08-11,NIFTY50,1375.32,1403.53,1374.24,1385.6,626296
2023-08-14,NIFTY50,1386.51,1402.24,1367.95,1391.51,1909712
2023-08-16,NIFTY50,1415.11,1424.79,1410.94,1415.43,1437805
2023-08-17,NIFTY50,1430.05,1443.09,1421.78,1442.34,1539822
2023-08-18,NIFTY50,1439.03,1444.35,1437.46,1441.34,1598467
2023-08-21,NIFTY50,1413.53,1422.16,1396.52,1409.61,1750399
2023-08-22,NIFTY50,1432.36,1457.59,1420.5,1437.43,1620933
2023-08-23,NIFTY50,1448.34,1454.67,1417.82,1434.37,861131
2023-08-24,NIFTY50,1457.16,1462.31,1441.14,1451.91,1102567
2023-08-25,NIFTY50,1469.88,1489.12,1460.61,1478.94,1757592
2023-08-28,NIFTY50,1479.01,1507.92,1478.07,1487.49,2333084
