date,city,temp_c,rain_mm,humidity_pct,pressure_hpa,wind_kmh,aqi
2024-01-30,Delhi,14.4,0.8,52.0,1011.6,0.3,237.0
2024-01-31,Delhi,14.2,0.0,47.0,1006.3,6.1,213.0
2024-02-01,Delhi,15.5,0.3,47.0,1014.7,16.3,207.0
2024-02-02,Delhi,15.8,0.0,51.0,1005.2,3.7,210.0
2024-02-03,Delhi,13.0,0.1,67.0,1009.1,8.8,207.0
2024-02-04,Delhi,14.5,2.4,47.0,1007.8,4.4,236.0
2024-02-05,Delhi,16.4,3.1,65.0,1009.4,10.5,215.0
2024-02-06,Delhi,15.4,0.1,66.0,1014.2,8.8,182.0
2024-02-07,Delhi,15.2,0.2,55.0,1008.2,5.8,249.0
2024-02-08,Delhi,17.6,0.0,56.0,1013.0,1.0,229.0
2024-02-09,Delhi,14.1,0.6,52.0,1013.4,4.6,196.0
2024-02-10,Delhi,15.4,2.7,56.0,1003.7,12.2,209.0
2024-02-11,Delhi,14.6,0.0,60.0,1005.8,5.8,200.0
2024-02-12,Delhi,17.9,0.4,56.0,1008.9,9.7,216.0
2024-02-13,Delhi,12.5,1.9,62.0,1008.0,4.7,223.0
2024-02-14,Delhi,14.6,2.4,64.0,1011.5,1.4,220.0
2024-02-15,Delhi,14.9,0.5,58.0,1002.5,8.8,207.0
2024-02-16,Delhi,16.9,0.0,57.0,1013.0,8.3,204.0
2024-02-17,Delhi,17.0,2.5,54.0,1013.0,4.3,232.0
2024-02-18,Delhi,18.3,0.6,57.0,1009.3,5.2,216.0
2024-02-19,Delhi,13.7,2.6,47.0,1004.4,8.2,256.0
2024-02-20,Delhi,17.5,1.3,57.0,1009.9,4.3,205.0
2024-02-21,Delhi,16.0,0.9,56.0,1007.6,8.4,232.0
2024-02-22,Delhi,15.5,0.5,48.0,1011.9,6.0,219.0
2024-02-23,Delhi,17.6,0.2,69.0,1009.2,3.6,206.0
2024-02-24,Delhi,15.3,0.4,47.0,1012.4,6.2,242.0
2024-02-25,Delhi,13.6,2.4,48.0,1007.7,4.2,221.0
2024-02-26,Delhi,16.5,5.1,56.0,1015.1,3.2,204.0
2024-02-27,Delhi,14.8,0.0,40.0,1000.0,8.7,214.0
2024-02-28,Delhi,16.3,0.2,48.0,1005.1,4.7,237.0
2024-02-29,Delhi,18.1,10.5,43.0,1011.0,9.3,199.0
2024-03-01,Delhi,18.1,0.0,47.0,1002.9,11.8,243.0
2024-03-02,Delhi,20.3,0.7,52.0,1011.8,7.5,231.0
2024-03-03,Delhi,17.6,1.7,55.0,1003.9,0.2,215.0
2024-03-04,Delhi,15.6,0.1,61.0,1009.1,3.6,243.0
2024-03-05,Delhi,17.0,0.4,58.0,1005.0,11.0,249.0
2024-03-06,Delhi,16.9,1.5,61.0,1006.8,5.7,230.0
2024-03-07,Delhi,16.5,2.4,57.0,1009.1,3.3,223.0
2024-03-08,Delhi,19.3,3.2,49.0,1007.9,6.5,251.0
2024-03-09,Delhi,17.8,0.0,60.0,1006.7,9.1,245.0
2024-03-10,Delhi,15.8,0.0,49.0,1016.8,8.1,204.0
2024-03-11,Delhi,20.2,0.0,48.0,1008.1,9.8,216.0
2024-03-12,Delhi,19.1,0.1,63.0,1004.1,3.2,216.0
2024-03-13,Delhi,20.0,1.2,57.0,1011.6,5.7,213.0
2024-03-14,Delhi,19.8,0.1,53.0,1011.0,5.8,194.0
2024-03-15,Delhi,20.8,0.0,57.0,1012.5,6.8,235.0
2024-03-16,Delhi,20.0,0.3,58.0,1014.7,2.4,221.0
2024-03-17,Delhi,22.1,0.8,42.0,1003.7,5.9,221.0
2024-03-18,Delhi,21.0,1.4,51.0,1011.6,0.9,243.0
2024-03-19,Delhi,21.1,0.7,43.0,1011.8,13.1,209.0
2024-03-20,Delhi,21.3,0.5,52.0,1007.2,13.8,218.0
2024-03-21,Delhi,18.5,0.1,47.0,1008.0,14.4,223.0
2024-03-22,Delhi,20.7,1.5,61.0,994.9,10.5,211.0
2024-03-23,Delhi,20.7,4.8,55.0,1004.6,4.8,216.0
2024-03-24,Delhi,21.7,4.7,45.0,1013.9,11.2,230.0
2024-03-25,Delhi,19.3,1.3,51.0,999.5,6.0,217.0
2024-03-26,Delhi,24.3,0.9,42.0,1004.4,9.6,239.0
2024-03-27,Delhi,22.0,0.0,51.0,1007.6,2.9,204.0
2024-03-28,Delhi,20.1,0.2,55.0,1008.6,4.3,220.0
2024-03-29,Delhi,19.5,0.4,52.0,1012.8,9.0,192.0
2024-03-30,Delhi,22.0,1.6,37.0,999.1,14.8,213.0
2024-03-31,Delhi,22.5,0.3,48.0,1006.2,6.8,203.0
2024-04-01,Delhi,21.6,0.0,54.0,1009.4,16.9,238.0
2024-04-02,Delhi,23.1,0.5,53.0,1000.6,19.2,227.0
2024-04-03,Delhi,22.1,0.7,58.0,1005.6,1.2,222.0
2024-04-04,Delhi,24.2,0.6,41.0,1013.2,6.8,245.0
2024-04-05,Delhi,22.4,1.4,54.0,1010.8,2.7,237.0
2024-04-06,Delhi,23.7,0.1,46.0,1007.6,6.3,225.0
2024-04-07,Delhi,25.5,0.0,51.0,994.8,4.5,200.0
2024-04-08,Delhi,28.2,0.6,53.0,1004.7,6.6,187.0
2024-04-09,Delhi,22.7,0.0,55.0,1006.6,11.2,210.0
2024-04-10,Delhi,23.7,2.0,46.0,1003.8,11.1,204.0
2024-04-11,Delhi,23.3,2.7,51.0,1004.6,8.1,199.0
2024-04-12,Delhi,26.1,0.0,42.0,1017.1,6.9,204.0
2024-04-13,Delhi,23.2,1.9,40.0,1003.8,7.5,181.0
2024-04-14,Delhi,24.5,1.3,54.0,1000.7,7.5,233.0
2024-04-15,Delhi,25.4,1.3,49.0,1005.5,9.5,188.0
2024-04-16,Delhi,24.0,2.8,38.0,1003.1,7.0,196.0
2024-04-17,Delhi,24.3,0.0,44.0,1003.1,9.2,216.0
2024-04-18,Delhi,25.2,0.9,50.0,1003.8,1.1,178.0
2024-04-19,Delhi,22.8,1.0,61.0,1007.2,10.5,221.0
2024-04-20,Delhi,24.1,0.1,57.0,1004.9,14.7,220.0
2024-04-21,Delhi,25.9,0.3,55.0,999.1,7.7,199.0
2024-04-22,Delhi,27.0,1.5,37.0,1003.3,0.6,185.0
2024-04-23,Delhi,26.6,4.3,49.0,1005.6,12.9,194.0
2024-04-24,Delhi,24.3,0.2,53.0,1001.7,5.5,170.0
2024-04-25,Delhi,26.6,1.1,52.0,1008.1,6.4,225.0
2024-04-26,Delhi,28.8,0.0,53.0,1006.5,6.0,201.0
2024-04-27,Delhi,28.6,0.1,48.0,999.4,9.6,187.0
2024-04-28,Delhi,27.7,0.5,62.0,1004.5,8.6,183.0
2024-04-29,Delhi,26.6,0.8,60.0,1011.1,12.5,208.0
2024-04-30,Delhi,29.2,1.6,49.0,1009.3,9.7,223.0
2024-05-01,Delhi,27.5,1.8,43.0,1002.7,7.5,175.0
2024-05-02,Delhi,26.7,2.6,64.0,1006.5,1.9,186.0
2024-05-03,Delhi,27.5,0.1,46.0,1000.1,2.0,165.0
2024-05-04,Delhi,31.3,0.0,58.0,996.9,7.7,206.0
2024-05-05,Delhi,29.5,0.0,63.0,1004.8,10.0,196.0
2024-05-06,Delhi,31.1,3.8,43.0,1003.5,2.4,231.0
2024-05-07,Delhi,28.7,1.4,52.0,1004.5,4.2,190.0
2024-05-08,Delhi,31.1,0.5,47.0,1002.3,9.0,183.0
2024-05-09,Delhi,28.8,0.5,53.0,1003.6,1.6,178.0
2024-05-10,Delhi,29.7,0.2,52.0,1000.2,1.7,204.0
2024-05-11,Delhi,34.1,0.3,63.0,1004.0,5.9,161.0
2024-05-12,Delhi,31.5,1.1,54.0,1005.4,8.1,200.0
2024-05-13,Delhi,29.7,0.0,50.0,1001.7,4.8,191.0
2024-05-14,Delhi,30.5,1.0,58.0,1005.2,3.3,177.0
2024-05-15,Delhi,31.3,0.6,48.0,994.7,7.0,170.0
2024-05-16,Delhi,32.9,0.0,47.0,998.6,1.0,202.0
2024-05-17,Delhi,30.3,4.5,66.0,1007.5,9.9,215.0
2024-05-18,Delhi,28.5,0.1,44.0,1008.7,6.5,175.0
2024-05-19,Delhi,31.0,1.6,47.0,1002.5,8.1,190.0
2024-05-20,Delhi,31.6,0.0,50.0,1001.1,9.8,210.0
2024-05-21,Delhi,31.9,0.0,43.0,996.3,4.6,169.0
2024-05-22,Delhi,34.0,3.4,36.0,1002.8,10.6,174.0
2024-05-23,Delhi,32.5,3.6,58.0,1004.4,12.5,157.0
2024-05-24,Delhi,33.5,1.0,45.0,995.3,8.7,174.0
2024-05-25,Delhi,30.6,1.3,47.0,1003.4,12.9,174.0
2024-05-26,Delhi,33.8,0.2,48.0,1003.0,4.2,168.0
2024-05-27,Delhi,35.9,0.1,44.0,1002.8,11.0,161.0
2024-05-28,Delhi,34.0,1.7,43.0,996.5,8.1,146.0
2024-05-29,Delhi,,0.4,,,2.6,
2024-05-30,Delhi,33.2,0.1,68.0,994.9,6.6,154.0
2024-05-31,Delhi,36.0,3.6,56.0,1006.8,4.6,181.0
2024-06-01,Delhi,31.8,0.3,56.0,1001.3,4.5,161.0
2024-06-02,Delhi,33.2,0.1,40.0,996.1,7.3,154.0
2024-06-03,Delhi,34.2,2.6,51.0,1006.0,11.7,179.0
2024-06-04,Delhi,34.8,0.1,43.0,1005.2,5.5,176.0
2024-06-05,Delhi,33.0,0.1,57.0,998.0,7.5,153.0
2024-06-06,Delhi,34.3,0.6,50.0,1009.3,0.4,154.0
2024-06-07,Delhi,33.5,0.0,52.0,996.5,7.4,175.0
2024-06-08,Delhi,34.3,0.0,51.0,1001.7,12.1,169.0
2024-06-09,Delhi,34.0,0.1,48.0,1005.1,10.6,147.0
2024-06-10,Delhi,32.4,0.4,41.0,991.3,9.1,165.0
2024-06-11,Delhi,34.3,1.2,56.0,1004.3,4.6,159.0
2024-06-12,Delhi,35.9,2.2,42.0,1000.0,2.6,178.0
2024-06-13,Delhi,33.0,0.4,44.0,1000.2,6.5,143.0
2024-06-14,Delhi,34.3,0.2,50.0,995.9,1.0,172.0
2024-06-15,Delhi,35.8,2.3,47.0,1001.5,1.5,163.0
2024-06-16,Delhi,33.1,3.1,54.0,995.7,11.1,138.0
2024-06-17,Delhi,35.2,1.3,59.0,996.3,2.9,172.0
2024-06-18,Delhi,33.3,0.2,54.0,998.3,15.0,169.0
2024-06-19,Delhi,36.9,4.0,54.0,995.2,0.6,130.0
2024-06-20,Delhi,38.8,2.3,53.0,1006.4,8.9,185.0
2024-06-21,Delhi,38.5,1.9,59.0,994.8,1.7,131.0
2024-06-22,Delhi,34.9,7.6,40.0,997.0,7.7,134.0
2024-06-23,Delhi,36.5,0.1,56.0,998.8,2.3,143.0
2024-06-24,Delhi,35.6,2.5,47.0,1000.1,7.1,161.0
2024-06-25,Delhi,35.6,1.0,45.0,1003.2,6.3,157.0
2024-06-26,Delhi,38.0,1.6,53.0,1003.3,4.9,144.0
2024-06-27,Delhi,33.5,0.8,51.0,998.8,9.2,169.0
2024-06-28,Delhi,37.3,0.0,58.0,998.5,13.7,151.0
2024-06-29,Delhi,35.6,0.3,61.0,1000.1,4.3,167.0
2024-06-30,Delhi,38.0,0.2,38.0,1003.3,10.9,191.0
2024-07-01,Delhi,36.1,7.1,53.0,1002.8,7.3,145.0
2024-07-02,Delhi,34.7,1.1,68.0,997.9,6.8,96.0
2024-07-03,Delhi,36.3,1.3,60.0,991.8,16.7,132.0
2024-07-04,Delhi,37.0,0.0,64.0,1008.6,2.7,121.0
2024-07-05,Delhi,36.0,0.1,55.0,1003.8,3.9,140.0
2024-07-06,Delhi,36.7,0.7,45.0,1001.1,1.1,139.0
2024-07-07,Delhi,35.1,1.8,47.0,1001.4,5.6,115.0
2024-07-08,Delhi,32.5,5.9,60.0,998.0,5.9,116.0
2024-07-09,Delhi,37.4,2.8,62.0,996.1,23.9,130.0
2024-07-10,Delhi,37.1,1.1,50.0,998.8,8.5,131.0
2024-07-11,Delhi,36.2,0.5,53.0,999.2,15.0,88.0
2024-07-12,Delhi,36.1,0.1,57.0,997.6,12.7,150.0
2024-07-13,Delhi,37.7,0.2,43.0,994.3,5.0,132.0
2024-07-14,Delhi,35.3,0.1,53.0,998.9,9.1,131.0
2024-07-15,Delhi,34.9,3.1,67.0,1002.5,14.4,136.0
2024-07-16,Delhi,35.7,2.0,71.0,998.2,7.7,112.0
2024-07-17,Delhi,37.9,0.5,55.0,1000.3,7.9,128.0
2024-07-18,Delhi,33.7,2.6,69.0,992.0,9.2,146.0
2024-07-19,Delhi,37.8,0.0,53.0,999.5,0.2,146.0
2024-07-20,Delhi,34.9,0.2,51.0,999.8,3.3,135.0
2024-07-21,Delhi,34.1,4.2,41.0,995.5,8.4,121.0
2024-07-22,Delhi,37.9,0.2,63.0,993.5,9.4,111.0
2024-07-23,Delhi,35.7,0.1,54.0,1002.1,2.9,148.0
2024-07-24,Delhi,33.7,1.9,73.0,997.2,5.5,133.0
2024-07-25,Delhi,35.2,0.4,59.0,1002.5,6.4,116.0
2024-07-26,Delhi,37.2,0.7,59.0,998.9,6.3,85.0
2024-07-27,Delhi,37.6,2.5,45.0,1003.1,10.0,107.0
2024-07-28,Delhi,35.0,0.3,68.0,999.3,7.4,88.0
2024-07-29,Delhi,36.2,1.0,55.0,994.7,7.7,143.0
2024-07-30,Delhi,36.7,0.4,57.0,1000.4,0.6,124.0
2024-07-31,Delhi,34.4,0.5,43.0,999.5,2.2,107.0
2024-08-01,Delhi,36.0,0.5,65.0,1003.5,8.4,115.0
2024-08-02,Delhi,35.3,0.0,65.0,999.1,0.2,164.0
2024-08-03,Delhi,34.4,0.1,54.0,999.4,8.1,140.0
2024-08-04,Delhi,34.4,0.8,59.0,1004.5,4.0,94.0
2024-08-05,Delhi,35.3,0.0,61.0,1005.8,3.3,115.0
2024-08-06,Delhi,35.1,0.0,66.0,1004.2,9.8,95.0
2024-08-07,Delhi,34.1,1.6,60.0,1005.4,3.9,86.0
2024-08-08,Delhi,34.2,0.1,71.0,1003.1,3.1,119.0
2024-08-09,Delhi,36.6,0.1,58.0,1004.4,3.9,158.0
2024-08-10,Delhi,35.1,0.0,55.0,1004.9,7.2,143.0
2024-08-11,Delhi,36.1,0.3,56.0,1003.1,19.2,116.0
2024-08-12,Delhi,36.5,1.9,42.0,1001.8,2.5,108.0
2024-08-13,Delhi,35.4,1.8,54.0,1002.2,6.8,118.0
2024-08-14,Delhi,38.0,0.8,67.0,1011.3,5.8,132.0
2024-08-15,Delhi,33.0,0.3,62.0,1001.8,11.2,88.0
2024-08-16,Delhi,35.5,1.7,54.0,1000.9,5.3,80.0
2024-08-17,Delhi,33.6,0.1,63.0,1000.4,4.1,146.0
2024-08-18,Delhi,36.9,0.3,46.0,1001.8,12.8,117.0
2024-08-19,Delhi,36.6,0.4,59.0,1003.0,2.0,141.0
2024-08-20,Delhi,30.6,2.1,64.0,997.6,6.6,116.0
2024-08-21,Delhi,32.1,0.9,66.0,994.3,0.8,138.0
2024-08-22,Delhi,34.6,0.8,56.0,1003.5,2.0,101.0
2024-08-23,Delhi,34.6,2.2,67.0,995.9,4.7,120.0
2024-08-24,Delhi,34.4,1.7,74.0,1003.5,10.7,139.0
2024-08-25,Delhi,33.0,1.2,58.0,1003.1,10.7,129.0
2024-08-26,Delhi,33.7,4.3,67.0,1007.2,4.2,103.0
2024-08-27,Delhi,33.9,0.5,51.0,1009.4,9.1,126.0
2024-08-28,Delhi,32.6,0.1,48.0,1004.3,5.2,99.0
2024-08-29,Delhi,34.2,1.5,66.0,1000.7,7.4,85.0
2024-08-30,Delhi,28.8,1.7,62.0,998.3,7.6,120.0
2024-08-31,Delhi,33.3,1.1,63.0,999.9,9.7,135.0
2024-09-01,Delhi,30.5,0.8,58.0,1003.3,4.1,125.0
2024-09-02,Delhi,33.6,2.9,60.0,995.0,6.3,88.0
2024-09-03,Delhi,31.5,4.1,68.0,1003.6,7.9,125.0
2024-09-04,Delhi,30.3,2.2,75.0,1003.4,7.3,122.0
2024-09-05,Delhi,32.2,11.7,61.0,1006.1,3.3,102.0
2024-09-06,Delhi,30.0,0.6,51.0,1002.3,14.6,66.0
2024-09-07,Delhi,29.8,1.6,72.0,1004.1,4.8,128.0
2024-09-08,Delhi,28.6,1.1,67.0,1000.9,10.3,126.0
2024-09-09,Delhi,30.9,0.0,68.0,1002.0,7.8,119.0
2024-09-10,Delhi,31.6,2.1,64.0,996.9,12.3,79.0
2024-09-11,Delhi,32.3,0.4,80.0,1004.6,2.9,84.0
2024-09-12,Delhi,30.2,0.0,64.0,1010.4,16.0,128.0
2024-09-13,Delhi,32.0,0.6,67.0,1004.9,5.9,125.0
2024-09-14,Delhi,30.2,0.1,51.0,1005.9,1.4,120.0
2024-09-15,Delhi,29.8,0.2,60.0,1000.6,7.5,106.0
2024-09-16,Delhi,30.7,1.5,59.0,1010.3,17.0,118.0
2024-09-17,Delhi,31.3,1.1,64.0,1001.6,9.1,102.0
2024-09-18,Delhi,28.9,3.5,66.0,1008.0,1.4,106.0
2024-09-19,Delhi,28.9,0.0,59.0,1005.3,4.8,96.0
2024-09-20,Delhi,28.9,0.0,76.0,1001.2,12.8,116.0
2024-09-21,Delhi,29.1,0.7,57.0,1009.2,0.6,105.0
2024-09-22,Delhi,27.3,2.3,61.0,1005.3,6.1,129.0
2024-09-23,Delhi,30.2,5.2,66.0,1006.0,5.6,126.0
2024-09-24,Delhi,27.8,5.2,56.0,1007.2,16.6,98.0
2024-09-25,Delhi,29.0,4.4,68.0,1005.4,5.6,146.0
2024-09-26,Delhi,26.7,0.6,69.0,1004.1,12.7,94.0
2024-09-27,Delhi,28.4,1.3,63.0,1007.6,3.8,122.0
2024-09-28,Delhi,28.3,1.9,78.0,1004.2,3.3,134.0
2024-09-29,Delhi,26.8,0.2,65.0,1006.2,11.4,138.0
2024-09-30,Delhi,30.5,2.8,67.0,1003.4,9.6,76.0
2024-10-01,Delhi,27.7,4.8,58.0,1000.2,0.9,133.0
2024-10-02,Delhi,29.8,0.2,53.0,1003.5,9.7,138.0
2024-10-03,Delhi,28.3,0.0,61.0,1004.4,9.7,142.0
2024-10-04,Delhi,25.5,1.4,63.0,1006.5,4.1,77.0
2024-10-05,Delhi,25.8,2.3,62.0,1011.3,7.8,105.0
2024-10-06,Delhi,26.9,0.1,70.0,999.9,8.1,116.0
2024-10-07,Delhi,26.1,0.3,48.0,1007.3,4.7,110.0
2024-10-08,Delhi,25.9,3.9,57.0,998.0,4.2,143.0
2024-10-09,Delhi,25.2,0.0,52.0,1002.8,3.9,107.0
2024-10-10,Delhi,22.5,1.0,75.0,1005.0,5.6,142.0
2024-10-11,Delhi,24.9,2.6,61.0,998.1,0.9,130.0
2024-10-12,Delhi,21.5,2.0,62.0,999.8,6.7,95.0
2024-10-13,Delhi,25.5,0.1,58.0,1008.0,0.2,104.0
2024-10-14,Delhi,23.5,2.6,72.0,1007.8,7.2,114.0
2024-10-15,Delhi,23.3,0.9,63.0,1007.1,6.5,124.0
2024-10-16,Delhi,23.9,0.1,67.0,1004.4,2.2,141.0
2024-10-17,Delhi,24.5,0.7,51.0,1016.4,10.7,121.0
2024-10-18,Delhi,21.6,0.7,74.0,1007.2,15.5,141.0
2024-10-19,Delhi,20.9,0.1,68.0,1004.5,12.8,97.0
2024-10-20,Delhi,21.8,0.3,69.0,1014.8,0.7,71.0
2024-10-21,Delhi,20.1,3.2,74.0,1010.6,12.5,120.0
2024-10-22,Delhi,21.6,0.4,64.0,1006.8,7.8,135.0
2024-10-23,Delhi,25.5,8.1,64.0,1013.1,6.6,121.0
2024-10-24,Delhi,21.1,0.4,71.0,1009.1,4.2,110.0
2024-10-25,Delhi,23.6,2.9,69.0,1011.1,6.8,137.0
2024-10-26,Delhi,20.2,1.2,64.0,1009.6,13.1,165.0
2024-10-27,Delhi,22.7,0.1,66.0,1004.6,9.3,129.0
2024-10-28,Delhi,21.5,4.4,62.0,1012.7,5.0,118.0
2024-10-29,Delhi,21.8,0.3,71.0,1009.5,3.9,117.0
2024-10-30,Delhi,22.6,3.1,72.0,1004.9,5.0,168.0
2024-10-31,Delhi,24.3,6.4,66.0,1006.0,9.5,133.0
2024-11-01,Delhi,21.6,0.2,79.0,1013.0,15.2,146.0
2024-11-02,Delhi,21.4,0.1,55.0,1007.8,2.1,157.0
2024-11-03,Delhi,19.4,0.0,64.0,1009.5,6.8,156.0
2024-11-04,Delhi,21.7,0.9,78.0,1012.0,5.1,120.0
2024-11-05,Delhi,20.2,0.0,63.0,1010.0,3.5,155.0
2024-11-06,Delhi,21.8,0.1,54.0,1003.5,8.6,154.0
2024-11-07,Delhi,20.2,0.0,75.0,1012.2,9.3,148.0
2024-11-08,Delhi,22.9,0.4,69.0,1013.5,0.5,159.0
2024-11-09,Delhi,16.8,0.3,57.0,1013.3,2.2,131.0
2024-11-10,Delhi,19.3,2.1,71.0,1016.4,12.2,141.0
2024-11-11,Delhi,21.0,0.3,58.0,1011.4,8.3,133.0
2024-11-12,Delhi,18.9,0.2,56.0,1013.2,9.2,157.0
2024-11-13,Delhi,18.0,0.0,64.0,1016.5,4.6,133.0
2024-11-14,Delhi,18.7,0.5,62.0,1009.1,5.1,153.0
2024-11-15,Delhi,16.8,2.7,58.0,1017.2,8.9,127.0
2024-11-16,Delhi,19.0,0.5,63.0,1017.3,4.6,145.0
2024-11-17,Delhi,22.6,2.6,58.0,1013.6,1.9,142.0
2024-11-18,Delhi,20.3,2.6,66.0,1017.9,6.8,147.0
2024-11-19,Delhi,16.6,0.2,65.0,1014.0,10.9,152.0
2024-11-20,Delhi,16.8,2.1,70.0,1007.1,2.2,148.0
2024-11-21,Delhi,17.4,0.1,62.0,1015.2,11.6,148.0
2024-11-22,Delhi,19.5,1.0,56.0,1012.1,10.0,116.0
2024-11-23,Delhi,16.4,3.5,56.0,1012.5,3.0,174.0
2024-11-24,Delhi,16.5,0.5,63.0,1011.5,6.9,143.0
2024-11-25,Delhi,18.9,1.2,75.0,1016.4,6.7,151.0
2024-11-26,Delhi,18.7,1.3,71.0,1013.2,9.7,142.0
2024-11-27,Delhi,16.6,1.4,60.0,1008.3,9.8,175.0
2024-11-28,Delhi,15.3,0.2,71.0,1013.1,1.0,142.0
2024-11-29,Delhi,14.5,0.0,56.0,1014.1,0.8,168.0
2024-11-30,Delhi,15.7,0.4,71.0,1008.3,11.4,181.0
2024-12-01,Delhi,13.1,0.0,62.0,1009.5,7.4,191.0
2024-12-02,Delhi,17.8,2.1,70.0,1009.8,8.7,184.0
2024-12-03,Delhi,15.4,0.3,68.0,1008.9,8.3,174.0
2024-12-04,Delhi,17.1,0.7,62.0,1012.8,13.7,143.0
2024-12-05,Delhi,19.2,0.4,66.0,1015.5,1.5,188.0
2024-12-06,Delhi,18.0,1.9,56.0,1019.1,11.7,187.0
2024-12-07,Delhi,14.1,3.4,63.0,1016.3,3.2,182.0
2024-12-08,Delhi,17.3,0.1,71.0,1015.7,10.1,182.0
2024-12-09,Delhi,17.6,1.0,92.0,1016.2,12.8,170.0
2024-12-10,Delhi,14.5,0.8,68.0,1017.0,0.7,161.0
2024-12-11,Delhi,14.1,2.3,64.0,1010.2,8.6,190.0
2024-12-12,Delhi,15.3,0.4,56.0,1014.5,5.6,195.0
2024-12-13,Delhi,12.8,0.2,71.0,1013.0,5.6,154.0
2024-12-14,Delhi,17.7,2.3,51.0,1011.3,7.0,190.0
2024-12-15,Delhi,11.4,0.8,57.0,1010.0,2.2,179.0
2024-12-16,Delhi,13.4,1.2,65.0,1009.8,2.6,191.0
2024-12-17,Delhi,14.6,0.9,54.0,1010.8,9.8,181.0
2024-12-18,Delhi,14.6,3.5,74.0,1006.9,10.6,197.0
2024-12-19,Delhi,15.2,0.6,70.0,1014.0,4.3,197.0
2024-12-20,Delhi,15.2,1.4,58.0,1011.8,0.4,195.0
2024-12-21,Delhi,14.4,7.3,58.0,1012.4,17.2,155.0
2024-12-22,Delhi,16.5,0.0,53.0,1013.3,11.7,196.0
2024-12-23,Delhi,11.2,2.6,52.0,1014.9,8.4,183.0
2024-12-24,Delhi,14.6,1.0,65.0,1009.6,2.3,163.0
2024-12-25,Delhi,13.4,0.0,66.0,1011.6,4.3,196.0
2024-12-26,Delhi,14.7,0.2,64.0,1005.6,7.9,160.0
2024-12-27,Delhi,14.7,0.1,64.0,1003.1,2.6,202.0
2024-12-28,Delhi,12.9,0.1,58.0,1004.2,14.0,217.0
2024-12-29,Delhi,13.3,0.9,64.0,1018.1,7.5,178.0
2024-12-30,Delhi,15.5,0.3,51.0,1004.7,8.6,205.0
2022-01-01,Mumbai,24.8,0.0,59.0,1019.0,7.4,85.0
2022-01-02,Mumbai,25.1,0.3,55.0,1012.7,15.0,97.0
2022-01-03,Mumbai,21.9,0.4,71.0,1008.1,12.7,59.0
2022-01-04,Mumbai,25.0,0.8,58.0,1013.4,4.1,74.0
2022-01-05,Mumbai,24.3,0.2,56.0,1012.9,8.5,76.0
2022-01-06,Mumbai,25.2,0.2,65.0,1016.5,5.2,92.0
2022-01-07,Mumbai,24.1,0.0,69.0,1006.5,0.9,78.0
2022-01-08,Mumbai,25.8,0.9,64.0,1008.3,15.2,98.0
2022-01-09,Mumbai,24.5,0.8,67.0,1011.6,13.5,76.0
2022-01-10,Mumbai,25.1,0.5,62.0,1005.7,1.6,83.0
2022-01-11,Mumbai,26.2,6.1,59.0,1016.5,9.2,103.0
2022-01-12,Mumbai,24.3,1.7,57.0,1003.8,0.2,99.0
2022-01-13,Mumbai,25.6,0.1,56.0,1008.5,11.7,96.0
2022-01-14,Mumbai,24.4,3.7,56.0,1005.9,6.9,93.0
2022-01-15,Mumbai,24.9,3.9,62.0,1009.2,5.8,112.0
2022-01-16,Mumbai,23.2,0.0,59.0,1015.0,12.5,119.0
2022-01-17,Mumbai,25.3,0.1,60.0,1014.2,7.1,88.0
2022-01-18,Mumbai,26.0,0.4,64.0,1015.5,6.0,82.0
2022-01-19,Mumbai,23.9,0.1,59.0,1014.1,11.0,77.0
2022-01-20,Mumbai,25.3,4.3,50.0,1003.5,5.8,126.0
2022-01-21,Mumbai,24.8,0.4,53.0,1012.9,10.8,80.0
2022-01-22,Mumbai,22.4,0.2,51.0,1004.2,7.1,72.0
2022-01-23,Mumbai,24.7,2.0,45.0,1009.5,10.6,101.0
2022-01-24,Mumbai,26.2,2.3,59.0,1010.0,9.8,115.0
2022-01-25,Mumbai,23.4,5.1,50.0,1009.3,10.5,75.0
2022-01-26,Mumbai,21.3,0.6,49.0,1013.4,2.8,95.0
2022-01-27,Mumbai,24.5,0.2,51.0,1008.1,15.2,72.0
2022-01-28,Mumbai,23.2,3.8,64.0,1018.3,6.4,85.0
2022-01-29,Mumbai,27.2,2.3,56.0,1013.7,14.7,127.0
2022-01-30,Mumbai,24.2,0.0,65.0,1016.0,4.5,101.0
2022-01-31,Mumbai,24.2,2.6,57.0,1014.2,5.9,94.0
2022-02-01,Mumbai,23.3,0.8,54.0,1014.7,6.0,100.0
2022-02-02,Mumbai,24.7,0.1,61.0,1010.9,12.1,104.0
2022-02-03,Mumbai,23.4,0.1,61.0,1018.9,5.2,97.0
2022-02-04,Mumbai,22.9,2.3,58.0,1006.8,8.9,78.0
2022-02-05,Mumbai,24.3,1.6,50.0,1012.8,0.3,79.0
2022-02-06,Mumbai,23.1,4.7,54.0,1010.9,5.0,136.0
2022-02-07,Mumbai,26.5,1.0,48.0,1009.9,8.1,86.0
2022-02-08,Mumbai,22.6,5.7,55.0,1012.0,6.6,122.0
2022-02-09,Mumbai,24.4,0.2,57.0,1007.7,1.0,88.0
2022-02-10,Mumbai,23.4,2.3,67.0,1014.1,9.2,124.0
2022-02-11,Mumbai,22.4,2.1,66.0,1013.7,2.9,113.0
